brin;vestnr;samens;llns;nvests;samena1;samena2;samena3;samena4;samena5;samena6;samenb1;samenb2;samenb3;samenb4;samenb5;samenb6;aanbod1;aanbod2;perccat1;klcomb1a;percsam1;klcomb1g;renondb;renonbol;renoncat;blpop;blphond;blpond;klpbov;klphbov;klpop;klphond;klpond;gtpbov;gtphbov;gtpop;gtphond;gtpond;hapbov;haphbov;hapop;haphond;hapond;vwpbov;vwphbov;vwpop;bl1e3e;kl1e3e;gt1e3e;ha1e3e;vw1e3e;BaOnv;KaOnv;GtOnv;HaOnv;VwOnv;BAonvbol;KAonvbol;GTonvbol;HAonvbol;VWonvbol;BAtotcec;KAtotcec;GTtotcec;HAtotcec;VWtotcec;BAtotbol;KAtotbol;GTtotbol;HAtotbol;VWtotbol;BAnedcec;KAnedcec;GTnedcec;HAnedcec;VWnedcec;BAnedbol;KAnedbol;GTnedbol;HAnedbol;VWnedbol;BAmvtcec;KAmvtcec;GTmvtcec;HAmvtcec;VWmvtcec;BAmvtbol;KAmvtbol;GTmvtbol;HAmvtbol;VWmvtbol;BAzaacec;KAzaacec;GTzaacec;HAzaacec;VWzaacec;BAzaabol;KAzaabol;GTzaabol;HAzaabol;VWzaabol;BAecocec;KAecocec;GTecocec;HAecocec;VWecocec;BAecobol;KAecobol;GTecobol;HAecobol;VWecobol;BAexacec;KAexacec;GTexacec;HAexacec;VWexacec;BAexabol;KAexabol;GTexabol;HAexabol;VWexabol;VWklacec;VWklabol;Basectec;Basectlb;Basecttk;Basectzw;Kasectec;Kasectlb;Kasecttk;Kasectzw;HaprofCM;HaprofEM;HaprofNG;HaprofNT;VwprofCM;VwprofEM;VwprofNG;VwprofNT
20CM;0;LWOO, VMBO, HAVO, VWO;2561 leerlingen;7 vestigingen;1256 leerlingen, waarvan:;- 44% in de eerste twee leerjaren;- 11% VMBO vanaf leerjaar 3;- 26% HAVO vanaf leerjaar 3;- 19% VWO vanaf leerjaar 3; ;139 leerlingen VMBO vanaf leerjaar 3;(incl. 3 leerlingen LWOO), waarvan:;-  1% basisberoepsgerichte leerweg;- 99% theoretische leerweg; ; ;"De leerlingen in de basisberoepsgerichte leerweg nemen deel aan het experiment ""Winschoter Onderwijs Campus"", waarbij zij zonder overgangsproblemen hun opleiding in het MBO vervolgen. Zij ontvangen het VMBO-diploma samen met het MBO-diploma.";Op deze school is een internationale schakelklas.;54;VMBO b, VMBO k, VMBO (g)t, VWO;46;VMBO, HAVO/VWO;92,2802067861199;2;VMBO-breed/HAVO/VWO;100;0;0;15;0;43;0;42;6;0;57;4;33;10;0;71;0;19;8;0;92;100;100;100;97;95; ; ;89,1348921506343;54,8349341072166;62,9208040924164; ; ;3;3;3; ; ;6,42481884057972;6,24495412844036;6,44575342465753; ; ;4;3;3; ; ;6,40666666666666;6,25929203539823;6,56382978723404; ; ;5;4;4; ; ;6,64674556213018;6,22041884816754;6,31222222222222; ; ;4;4;3; ; ;6,25113636363636;6,28916666666667;6,43142857142857; ; ;3;3;4; ; ;6,0655737704918;6,28805970149254;6,14615384615385; ; ;3;3;3; ; ;6,43402777777778;6,1665;6,38076923076923; ; ;3;3;3;6,8;3; ; ; ; ; ; ; ; ;18;50;25;7;20;16;37;27
20CM;1;LWOO, VMBO, HAVO, VWO;2561 leerlingen;7 vestigingen;311 leerlingen, waarvan:;- 66% in de eerste twee leerjaren;- 34% VMBO vanaf leerjaar 3; ; ; ;105 leerlingen VMBO vanaf leerjaar 3;(incl. 29 leerlingen LWOO), waarvan:;- 25% basisberoepsgerichte leerweg;- 14% kaderberoepsgerichte leerweg;- 61% theoretische leerweg; ;"De leerlingen in de basisberoepsgerichte leerweg nemen deel aan het experiment ""Winschoter Onderwijs Campus"", waarbij zij zonder overgangsproblemen hun opleiding in het MBO vervolgen. Zij ontvangen het VMBO-diploma samen met het MBO-diploma."; ;68;VMBO b, VMBO k, VMBO (g)t, VWO;32;HAVO/VWO;93,7324929971989;2;VMBO-breed/HAVO/VWO;80;0;20;22;0;50;0;28;8;0;48;0;44; ; ; ; ; ; ; ; ;100;100;100; ; ; ; ;80,8379190000812; ; ; ; ;3; ; ; ; ;6,33582089552239; ; ; ; ;3; ; ; ; ;6,24; ; ; ; ;4; ; ; ; ;6,28103448275862; ; ; ; ;3; ; ; ; ;5,98421052631579; ; ; ; ;3; ; ; ; ;6,41304347826087; ; ; ; ;4; ; ; ; ;6,49014084507042; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
20CM;2;LWOO, VMBO, HAVO, VWO;2561 leerlingen;7 vestigingen;166 leerlingen, waarvan:;- 66% in de eerste twee leerjaren;- 34% VMBO vanaf leerjaar 3; ; ; ;56 leerlingen VMBO vanaf leerjaar 3;(incl. 3 leerlingen LWOO), waarvan:;- 100% theoretische leerweg; ; ; ; ; ;70;VMBO b, VMBO k, VMBO (g)t;30;HAVO/VWO;100,384615384615;3;VMBO-breed/HAVO/VWO; ; ; ;10;0;70;0;20;15;0;54;0;31;38;0;56;0;6; ; ; ; ;100;96;100; ; ; ;85,1425619834711; ; ; ; ;3; ; ; ; ;6,39153439153439; ; ; ; ;4; ; ; ; ;6; ; ; ; ;3; ; ; ; ;7,01960784313725; ; ; ; ;5; ; ; ; ;5,91111111111111; ; ; ; ;3; ; ; ; ;6,42; ; ; ; ;4; ; ; ; ;6,26229508196721; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
20CM;3;LWOO, VMBO, HAVO, VWO;2561 leerlingen;7 vestigingen;182 leerlingen, waarvan:;- 77% in de eerste twee leerjaren;- 23% VMBO vanaf leerjaar 3; ; ; ;42 leerlingen VMBO vanaf leerjaar 3;(incl. 1 leerling LWOO), waarvan:;- 100% theoretische leerweg; ; ; ; ; ;75;VMBO b, VMBO k, VMBO (g)t;25;HAVO/VWO;105,769230769231;4;VMBO-breed/HAVO/VWO; ; ; ; ; ; ; ; ;15;0;69;0;15;25;0;58;0;17; ; ; ; ; ;100;100; ; ; ;83,7502295684114; ; ; ; ;3; ; ; ; ;6,42857142857143; ; ; ; ;4; ; ; ; ;5,95333333333333; ; ; ; ;3; ; ; ; ;6,69019607843137; ; ; ; ;4; ; ; ; ;6,04761904761905; ; ; ; ;3; ; ; ; ;6,31333333333333; ; ; ; ;4; ; ; ; ;6,59230769230769; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
20CM;7;LWOO, VMBO, HAVO, VWO;2561 leerlingen;7 vestigingen;310 leerlingen, waarvan:;- 61% in de eerste twee leerjaren;- 39% VMBO vanaf leerjaar 3; ; ; ;120 leerlingen VMBO vanaf leerjaar 3;(incl. 27 leerlingen LWOO), waarvan:;- 19% basisberoepsgerichte leerweg;- 30% kaderberoepsgerichte leerweg;- 51% theoretische leerweg; ;"De leerlingen in de basisberoepsgerichte leerweg nemen deel aan het experiment ""Winschoter Onderwijs Campus"", waarbij zij zonder overgangsproblemen hun opleiding in het MBO vervolgen. Zij ontvangen het VMBO-diploma samen met het MBO-diploma."; ;87;VMBO b, VMBO k, VMBO (g)t;13;HAVO/VWO;103,125;3;VMBO-breed/HAVO/VWO;100;0;0;24;0;38;0;38;21;0;69;0;10; ; ; ; ; ; ; ; ;100;100;100; ; ; ;86,2244897959184;83,3711707861796; ; ; ;3;3; ; ; ;5,81666666666667;6,18474576271186; ; ; ;1;3; ; ; ;5,90833333333333;5,84736842105263; ; ; ;3;3; ; ; ;5,76666666666667;6,28684210526316; ; ; ;1;3; ; ; ;6;6,00625; ; ; ;3;3; ; ; ; ; ; ; ; ; ; ; ; ; ;5,59166666666667;6,25365853658536; ; ; ;1;3; ; ; ; ; ; ; ; ; ; ; ;100; ; ; ; ; ; ; ; 
20CM;9;LWOO, VMBO, HAVO, VWO;2561 leerlingen;7 vestigingen;321 leerlingen, waarvan:;- 100% VMBO vanaf leerjaar 3; ; ; ; ;321 leerlingen VMBO vanaf leerjaar 3;(incl. 134 leerlingen LWOO), waarvan:;- 24% basisberoepsgerichte leerweg;- 72% kaderberoepsgerichte leerweg;-  4% gemengde leerweg; ; ; ; ;Niet van toepassing; ;Niet van toepassing; ; ;nvt; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;85,7471496413562; ; ; ; ;3; ; ; ; ;5,97319277108434; ; ; ; ;2; ; ; ; ;6,06867469879518; ; ; ; ;3; ; ; ; ;6,33469387755102; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5,91621621621622; ; ; ; ;3; ; ; ; ;5,61140350877193; ; ; ; ;1; ; ; ; ; ; ; ; ; ;46;2;37;15; ; ; ; ; ; ; ; 
20CM;10;LWOO, VMBO, HAVO, VWO;2561 leerlingen;7 vestigingen;15 leerlingen, waarvan:;- 100% in de eerste twee leerjaren; ; ; ; ; ; ; ; ; ; ; ; ;100;VMBO b;0;geen; ; ;nvt; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
20CN;0;LWOO, VMBO, HAVO, VWO;2012 leerlingen;2 vestigingen;1236 leerlingen, waarvan:;- 44% in de eerste twee leerjaren;- 28% HAVO vanaf leerjaar 3;- 27% VWO vanaf leerjaar 3; ; ; ; ; ; ; ; ; ; ;23;VWO;77;HAVO/VWO;99,9003566184183;3;HAVO/VWO; ; ; ; ; ; ; ; ; ; ; ; ; ;5;7;63;12;14;27;14;59; ; ; ;95;95; ; ; ;68,8457244342152;72,9944326568902; ; ; ;4;5; ; ; ;6,31331923890064;6,45472312703584; ; ; ;4;4; ; ; ;6,12328767123288;6,29135802469136; ; ; ;3;3; ; ; ;6,26666666666667;6,32692307692307; ; ; ;4;4; ; ; ;6,23396226415094;6,33095238095238; ; ; ;3;3; ; ; ;6,54666666666667;6,34545454545455; ; ; ;3;3; ; ; ;6,37246376811594;6,54096385542169; ; ; ;3;3;7,178125;4; ; ; ; ; ; ; ; ;9;26;50;15;12;18;43;27
20CN;2;LWOO, VMBO, HAVO, VWO;2012 leerlingen;2 vestigingen;776 leerlingen, waarvan:;- 47% in de eerste twee leerjaren;- 53% VMBO vanaf leerjaar 3; ; ; ;413 leerlingen VMBO vanaf leerjaar 3;(incl. 121 leerlingen LWOO), waarvan:;- 31% basisberoepsgerichte leerweg;- 27% kaderberoepsgerichte leerweg;- 42% theoretische leerweg; ;Op deze school is een internationale schakelklas.; ;0;geen;100;VMBO;95,9848484848485;2;VMBO-breed en VMBO-breed/HAVO;57;0;43;18;0;42;0;40;32;0;67;2;0; ; ; ; ; ; ; ; ;100;100;100; ; ;76,435740915774;84,5742984693878;70,0848965416298; ; ;1;3;1; ; ;6,45688405797101;6,42544642857143;5,86862170087976; ; ;3;5;2; ; ;6,64202898550725;6,88392857142857;6,07735849056604; ; ;4;5;3; ; ;6,92028985507247;6,73571428571428;5,98301886792453; ; ;3;4;2; ; ; ; ; ; ; ; ; ; ; ; ;5,52608695652174;5,76470588235294;5,528; ; ;1;3;2; ; ;6,25391304347826;6,09052631578948;5,8219696969697; ; ;3;3;2; ; ; ; ;32; ;32;36;30; ;23;46; ; ; ; ; ; ; ; 
20CP;0;LWOO, VMBO, HAVO, VWO;1695 leerlingen;2 vestigingen;556 leerlingen, waarvan:;- 55% in de eerste twee leerjaren;- 45% VMBO vanaf leerjaar 3; ; ; ;249 leerlingen VMBO vanaf leerjaar 3;(incl. 54 leerlingen LWOO), waarvan:;- 26% basisberoepsgerichte leerweg;- 30% kaderberoepsgerichte leerweg;- 10% gemengde leerweg;- 34% theoretische leerweg; ; ;35;VMBO (g)t;65;VMBO b/VMBO k, VMBO;106,160394265233;3;VMBO-breed en VMBO-breed/HAVO;89;5;5;45;10;14;0;31;4;0;92;4;0; ; ; ; ; ; ; ; ;95;97;100; ; ;87,0723073945527;80,2517361111111;64,8258545942709; ; ;3;3;1; ; ;6,52133333333333;6,45416666666667;6,12061855670103; ; ;3;5;3; ; ;7,23333333333333;6,75;5,81111111111111; ; ;5;5;3; ; ;7,18108108108108;7,09166666666667;6,46826923076923; ; ;5;5;3; ; ; ; ;5,98604651162791; ; ; ; ;3; ; ;5,79130434782609;6,01333333333333;5,99642857142857; ; ;2;3;3; ; ;5,75918367346939;5,975;6,09259259259259; ; ;1;3;3; ; ; ; ;33; ;50;17;4; ;39;57; ; ; ; ; ; ; ; 
20CP;4;LWOO, VMBO, HAVO, VWO;1695 leerlingen;2 vestigingen;1139 leerlingen, waarvan:;- 42% in de eerste twee leerjaren;- 25% HAVO vanaf leerjaar 3;- 33% VWO vanaf leerjaar 3; ; ; ; ; ; ; ; ; ; ;79;HAVO, VWO;21;VMBO (g)t/HAVO;105,21978021978;4;VMBO (g)t/HAVO/VWO; ; ; ; ; ; ; ; ; ; ; ; ; ;1;34;48;16;1;11;20;69; ; ; ;98;100; ; ; ;54,2521220315543;69,7300968993021; ; ; ;3;4; ; ; ;6,17481751824818;6,3821325648415; ; ; ;3;3; ; ; ;5,7474358974359;6,18181818181818; ; ; ;2;3; ; ; ;6,11395348837209;6,20828729281768; ; ; ;3;3; ; ; ;5,89166666666667;6,50545454545454; ; ; ;2;4; ; ; ;6,38333333333333;6,22727272727273; ; ; ;3;3; ; ; ;6,29657142857143;6,60811965811966; ; ; ;3;3;6,28571428571428;3; ; ; ; ; ; ; ; ;19;30;39;12;25;19;27;29
20CQ;0;VMBO, HAVO, VWO;2387 leerlingen;2 vestigingen;1254 leerlingen, waarvan:;- 50% in de eerste twee leerjaren;- 29% VMBO vanaf leerjaar 3;- 12% HAVO vanaf leerjaar 3;- 10% VWO vanaf leerjaar 3; ;359 leerlingen VMBO vanaf leerjaar 3, waarvan:;- 31% basisberoepsgerichte leerweg;- 26% kaderberoepsgerichte leerweg;- 44% theoretische leerweg; ; ; ; ;65;VMBO (g)t, HAVO, VWO;35;VMBO b/VMBO k, VMBO;97,7947845804989;3;VMBO-breed/HAVO/VWO;26;0;74;26;0;59;0;15;19;0;66;14;2;27;36;32;5;0;47;21;32;85;95;95;95;100;90,436370626682;95,9600166597251;71,9415691887647;31,1022667274344;26,8954224984206;4;5;3;1;1;6,90163043478261;6,40714285714285;6,19497487437186;6,00393518518518;5,40185185185185;5;5;4;3;1;6,53913043478261;6,0734693877551;6,28769230769231;5,75573770491803;5,6037037037037;4;4;5;2;1;6,99782608695652;6,05714285714286;6,4141592920354;5,91165048543689;5,33461538461539;3;2;3;3;1; ; ;6,09714285714286;6,38690476190476;5,86451612903226; ; ;4;4;2;6,9;7,08947368421052;5,7075;6,035;4,89444444444444;5;5;3;3;1;7,04084507042254;6,69857142857143;5,96447368421052;5,93490566037736;5,19491525423729;5;5;3;3;1;5,6;2;39; ;33;28;39; ;22;39;27;43;13;18;23;23;43;10
20CQ;1;VMBO, HAVO, VWO;2387 leerlingen;2 vestigingen;1133 leerlingen, waarvan:;- 44% in de eerste twee leerjaren;- 19% VMBO vanaf leerjaar 3;- 20% HAVO vanaf leerjaar 3;- 17% VWO vanaf leerjaar 3; ;219 leerlingen VMBO vanaf leerjaar 3, waarvan:;- 18% kaderberoepsgerichte leerweg;- 82% theoretische leerweg; ; ; ; ; ;100;VMBO (g)t, HAVO, VWO;0;geen;106,781914893617;4;VMBO (g)t/HAVO/VWO; ; ; ; ; ; ; ; ;4;0;58;29;8;11;39;43;7;0;30;42;28; ; ;90;95;100; ;97,5758477096966;85,9750544772192;59,7875567842378;51,5224319290892; ;5;3;3;2;7,4625;5,97403846153846;5,96646942800789;6,36034985422741;6,49393939393939;5;3;2;4;4;7,53333333333333;5,96923076923077;5,82738095238095;6,51458333333333;6,59166666666667;5;3;3;5;4;7,03333333333333;6,18461538461538;6,17034482758621;6,39722222222222;6,92727272727273;3;3;3;5;5; ;5,82777777777778;5,77222222222222;6,1719298245614; ; ;3;2;3; ; ; ;5,51929824561403;6,79333333333333; ; ; ;1;4; ;7,83333333333333;5,98076923076923;5,93951612903226;6,22115384615385;6,33947368421053;5;3;2;3;3; ; ;67; ; ;33;31; ; ;69;16;39;35;10;8;25;33;33
20CR;0;VMBO, HAVO, VWO;1954 leerlingen;3 vestigingen;1279 leerlingen, waarvan:;- 40% in de eerste twee leerjaren;- 36% HAVO vanaf leerjaar 3;- 24% VWO vanaf leerjaar 3; ; ; ; ; ; ; ; ;De school verzorgt voortgezet onderwijs aan asielzoekersleerlingen op het opvangcentrum te Luttelgeest.; ;100;VMBO b, VMBO k, VMBO (g)t, HAVO, VWO;0;geen;95,3733766233766;2;VMBO-breed/HAVO/VWO; ; ; ;9;0;70;0;22;15;0;60;0;25;4;1;82;0;13;6;0;94; ;96;98;97;100; ; ; ;52,9152852512281;44,7172267060084; ; ; ;2;1; ; ; ;6,13320463320463;6,26194331983806; ; ; ;3;3; ; ; ;5,72903225806452;6,16825396825397; ; ; ;2;3; ; ; ;6,01290322580645;5,79485294117647; ; ; ;3;2; ; ; ;6,07307692307692;6,00909090909091; ; ; ;3;3; ; ; ;6,63291139240506;6,87142857142857; ; ; ;3;4; ; ; ;6,26184210526316;6,77058823529412; ; ; ;3;4;5,81818181818182;2; ; ; ; ; ; ; ; ;21;40;32;6;22;32;30;16
20CR;1;VMBO, HAVO, VWO;1954 leerlingen;3 vestigingen;223 leerlingen, waarvan:;- 98% VMBO vanaf leerjaar 3;-  2% HAVO vanaf leerjaar 3; ; ; ;218 leerlingen VMBO vanaf leerjaar 3, waarvan:;- 15% basisberoepsgerichte leerweg;- 39% kaderberoepsgerichte leerweg;- 32% gemengde leerweg;- 14% theoretische leerweg; ; ; ; ;Niet van toepassing; ;Niet van toepassing; ; ;nvt; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;79,719387755102;88,2951843043995;73,9306012126525; ; ;1;3;1; ; ;6,53417721518988;6,06441717791411;5,62704714640199; ; ;3;3;1; ; ;6,07894736842105;5,84102564102564;5,53846153846154; ; ;1;2;1; ; ;6,44545454545454;6,27045454545455;6,02727272727273; ; ;2;3;2; ; ; ; ;5,42790697674419; ; ; ; ;1; ; ; ; ;6,13225806451613; ; ; ; ;3; ; ;6,87714285714286;6,15762711864407;5,19251700680272; ; ;4;3;1; ; ; ; ;11; ;79;11;18; ;33;49; ; ; ; ; ; ; ; 
20CR;3;VMBO, HAVO, VWO;1954 leerlingen;3 vestigingen;452 leerlingen, waarvan:;- 64% in de eerste twee leerjaren;- 25% VMBO vanaf leerjaar 3;-  7% VWO vanaf leerjaar 3;-  4% in gemengd leerjaar 3; ;115 leerlingen VMBO vanaf leerjaar 3, waarvan:;- 11% basisberoepsgerichte leerweg;- 18% kaderberoepsgerichte leerweg;- 44% gemengde leerweg;- 26% theoretische leerweg; ; ; ;56;VMBO b, VMBO k, VMBO (g)t, VWO;44;VMBO/HAVO/VWO, HAVO/VWO;100;3;VMBO-breed/HAVO/VWO;90;0;10; ; ; ; ; ;3;11;64;0;22;21;0;68;0;11;31;0;69;100; ;94;84;100; ;84,0277777777778;74,4297366122745; ; ; ;3;1; ; ;6,184375;6,29756097560975;5,78340425531915; ; ;1;3;1; ; ; ;6,32;5,36666666666667; ; ; ;4;1; ; ; ;7,19090909090909;5,92631578947369; ; ; ;5;1; ; ; ; ;5,97222222222222; ; ; ; ;3; ; ; ; ;5,75909090909091; ; ; ; ;2; ; ; ;5,86923076923077;5,77582417582417; ; ; ;2;1; ; ; ; ;56; ; ;44;40; ; ;60; ; ; ; ; ; ; ; 
20CS;0;LWOO, VMBO, HAVO, VWO;2180 leerlingen;2 vestigingen;1886 leerlingen, waarvan:;- 34% in de eerste twee leerjaren;- 14% VMBO vanaf leerjaar 3;- 25% HAVO vanaf leerjaar 3;- 26% VWO vanaf leerjaar 3; ;268 leerlingen VMBO vanaf leerjaar 3;(incl. 3 leerlingen LWOO), waarvan:;- 100% theoretische leerweg; ; ; ; ; ;29;VWO;71;VMBO (g)t/HAVO, HAVO/VWO;104,224083819955;4;VMBO (g)t/HAVO/VWO; ; ; ;0;0;0;0;100;0;1;74;8;17;41;7;37;6;10;32;9;59; ;100;98;95;98; ; ;90,5462307335132;60,0008154949532;62,2278629071536; ; ;4;3;3; ; ;6,41168122270742;5,86247906197656;6,01739130434783; ; ;5;1;2; ; ;6,1;5,92802197802198;6,09296875; ; ;3;3;3; ; ;6,72052401746725;5,64416058394161;5,81954022988506; ; ;4;1;2; ; ;6,04329896907216;5,70833333333334;5,49125; ; ;3;1;1; ; ;6,40490196078431;6,2910447761194;6,27; ; ;5;3;3; ; ;6,46012861736334;5,90888888888888;6,11935483870968; ; ;4;2;3;6,25416666666667;3; ; ; ; ; ; ; ; ;7;54;22;17;12;27;29;31
20CS;4;LWOO, VMBO, HAVO, VWO;2180 leerlingen;2 vestigingen;294 leerlingen, waarvan:;- 39% in de eerste twee leerjaren;- 61% VMBO vanaf leerjaar 3; ; ; ;180 leerlingen VMBO vanaf leerjaar 3;(incl. 85 leerlingen LWOO), waarvan:;- 39% basisberoepsgerichte leerweg;- 52% kaderberoepsgerichte leerweg;-  9% theoretische leerweg; ;Op deze school is een internationale schakelklas.; ;0;geen;100;VMBO b/VMBO k, VMBO;119,792609351433;5;VMBO-breed en VMBO-breed/HAVO;79;21;0; ; ; ; ; ;42;50;8;0;0; ; ; ; ; ; ; ; ;100; ;100; ; ;84,0277777777778;72,8445364879481; ; ; ;3;2; ; ; ;5,9054054054054;6,0824; ; ; ;1;3; ; ; ;5,92592592592593;5,91578947368421; ; ; ;2;3; ; ; ;5,91904761904762;6,8919540229885; ; ; ;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5,3; ; ; ; ;1; ; ; ;5,87272727272727;5,54473684210526; ; ; ;3;2; ; ; ; ; ;7; ;44;48;36; ;33;31; ; ; ; ; ; ; ; 
20DB;0;LWOO, VMBO, HAVO, VWO;1859 leerlingen;2 vestigingen;1525 leerlingen, waarvan:;- 41% in de eerste twee leerjaren;- 16% VMBO vanaf leerjaar 3;- 24% HAVO vanaf leerjaar 3;- 20% VWO vanaf leerjaar 3; ;241 leerlingen VMBO vanaf leerjaar 3;(incl. 6 leerlingen LWOO), waarvan:;- 100% theoretische leerweg; ; ; ; ; ;40;VMBO b, VMBO k, VMBO (g)t, VWO;60;VMBO (g)t/HAVO, HAVO/VWO;103,875968992248;3;VMBO-breed/HAVO/VWO; ; ; ; ; ; ; ; ;0;0;74;0;26;0;30;68;0;2;2;58;39; ; ;100;100;100; ; ;96,1908284023669;68,9315547353852;65,1367627892276; ; ;5;4;3; ; ;6,44178217821782;6,69099437148217;6,50052264808363; ; ;4;5;4; ; ;6,05657894736842;6,11851851851852;6,13378378378379; ; ;3;3;3; ; ;6,41515151515152;6,21338582677165;6,44868421052631; ; ;3;3;4; ; ;6,21162790697674;6,96;6,45614035087719; ; ;3;5;4; ; ;6,22258064516129;6,92;6,24878048780488; ; ;3;4;3; ; ;6,77637362637363;7,20654761904762;6,75944444444445; ; ;5;5;4; ; ; ; ; ; ; ; ; ; ;7;51;19;24;18;31;31;20
20DB;3;LWOO, VMBO, HAVO, VWO;1859 leerlingen;2 vestigingen;334 leerlingen, waarvan:;- 47% in de eerste twee leerjaren;- 53% VMBO vanaf leerjaar 3; ; ; ;178 leerlingen VMBO vanaf leerjaar 3;(incl. 100 leerlingen LWOO), waarvan:;- 50% basisberoepsgerichte leerweg;- 50% kaderberoepsgerichte leerweg; ; ; ; ;76;VMBO b, VMBO k;24;VMBO b/VMBO k;70,1388888888889;1;VMBO bk; ; ; ;0;0;27;9;64; ; ; ; ; ; ; ; ; ; ; ; ; ; ;100; ; ; ;90,8823063390867;93,4444444444444; ; ; ;3;4; ; ; ;6,08719512195122;6,315; ; ; ;2;4; ; ; ;6,34390243902439;6,2875; ; ; ;3;4; ; ; ;6,0390243902439;6,50405405405405; ; ; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ;5,62;6,28; ; ; ;2;4; ; ; ;6,02769230769231;6,24047619047619; ; ; ;3;4; ; ; ; ; ;22; ;54;24;35; ;37;28; ; ; ; ; ; ; ; 
20DC;0;VWO;573 leerlingen;1 vestiging;573 leerlingen, waarvan:;- 44% in de eerste twee leerjaren;- 56% VWO vanaf leerjaar 3; ; ; ; ; ; ; ; ; ; ; ;100;VWO;0;geen;98,4536082474227;3;VWO; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;4;96; ; ; ; ;95; ; ; ; ;67,7444378112291; ; ; ; ;4; ; ; ; ;6,52047353760446; ; ; ; ;4; ; ; ; ;6,58850574712644; ; ; ; ;4; ; ; ; ;6,52045454545455; ; ; ; ;5; ; ; ; ;6,29886363636363; ; ; ; ;3; ; ; ; ;6,26170212765958; ; ; ; ;3; ; ; ; ;6,42355555555555; ; ; ; ;3;6,91030927835051;4; ; ; ; ; ; ; ; ; ; ; ; ;30;14;29;27
20DD;0;VWO;889 leerlingen;1 vestiging;889 leerlingen, waarvan:;- 37% in de eerste twee leerjaren;- 63% VWO vanaf leerjaar 3; ; ; ; ; ; ; ; ; ; ; ;100;VWO;0;geen;98,8715580341582;3;VWO; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;5;95; ; ; ; ;95; ; ; ; ;74,9842660520701; ; ; ; ;4; ; ; ; ;6,67778785131459; ; ; ; ;5; ; ; ; ;6,84477611940298; ; ; ; ;5; ; ; ; ;6,78264840182649; ; ; ; ;5; ; ; ; ;6,35159574468085; ; ; ; ;3; ; ; ; ;6,53703703703704; ; ; ; ;3; ; ; ; ;6,53625377643505; ; ; ; ;3;7,16739130434783;4; ; ; ; ; ; ; ; ; ; ; ; ;23;33;21;24
20DF;0;LWOO, VMBO, HAVO, VWO;2169 leerlingen;2 vestigingen;1065 leerlingen, waarvan:;- 42% in de eerste twee leerjaren;-  5% VMBO vanaf leerjaar 3;- 20% HAVO vanaf leerjaar 3;- 32% VWO vanaf leerjaar 3; ;56 leerlingen VMBO vanaf leerjaar 3, waarvan:;- 100% theoretische leerweg; ; ; ; ; ; ;43;VMBO (g)t, VWO;57;VMBO (g)t/HAVO, HAVO/VWO;100,903614457831;3;VMBO (g)t/HAVO/VWO; ; ; ; ; ; ; ; ;7;0;41;31;21;7;26;33;31;3;13;34;53; ; ;79;90;99; ; ;91,6371074380165;55,9385550111841;62,1944961231531; ; ;4;3;3; ; ;6,18888888888889;6,13223140495867;6,04760956175299; ; ;3;3;2; ; ;6,00909090909091;5,93888888888889;6,06589147286822; ; ;3;3;3; ; ;6,72727272727273;6,2171875;5,76666666666667; ; ;4;3;2; ; ; ;6,15604395604396;5,95454545454545; ; ; ;3;3; ; ;5,34166666666667;6,33877551020408;6,22264150943396; ; ;1;3;3; ; ;6,04905660377358;6,14971098265896;6,1179347826087; ; ;3;3;2; ; ; ; ; ; ; ; ; ; ;24;32;33;12;18;17;43;22
